target,seed,method,source_method,round,base_hv,upper_hv,hv,gain_ratio,gap_to_upper
F2,43,qpmhi_mc_bnn,qpmhi_mc_bnn,10,180.01705932617188,198.602294921875,190.1194000244141,0.5435680729588308,8.482894897460909
JAK2,43,upper_bound,qpmhi_mc_bnn,0,190.1666717529297,190.1666717529297,190.1666717529297,0.0,0.0
JAK2,43,upper_bound,qpmhi_mc_bnn,1,190.1666717529297,199.384521484375,199.384521484375,1.0,0.0
JAK2,43,upper_bound,qpmhi_mc_bnn,2,190.1666717529297,203.5136260986328,203.5136260986328,1.0,0.0
JAK2,43,upper_bound,qpmhi_mc_bnn,3,190.1666717529297,203.88636779785156,203.88636779785156,1.0,0.0
JAK2,43,upper_bound,qpmhi_mc_bnn,4,190.1666717529297,204.66879272460938,204.66879272460938,1.0,0.0
JAK2,43,upper_bound,qpmhi_mc_bnn,5,190.1666717529297,205.00790405273438,205.00790405273438,1.0,0.0
JAK2,43,upper_bound,qpmhi_mc_bnn,6,190.1666717529297,205.92544555664062,205.92544555664062,1.0,0.0
JAK2,43,upper_bound,qpmhi_mc_bnn,7,190.1666717529297,205.94100952148438,205.94100952148438,1.0,0.0
JAK2,43,upper_bound,qpmhi_mc_bnn,8,190.1666717529297,207.78475952148438,207.78475952148438,1.0,0.0
JAK2,43,upper_bound,qpmhi_mc_bnn,9,190.1666717529297,207.84243774414062,207.84243774414062,1.0,0.0
JAK2,43,upper_bound,qpmhi_mc_bnn,10,190.1666717529297,208.4510498046875,208.4510498046875,1.0,0.0
JAK2,43,qpmhi_mc_bnn,qpmhi_mc_bnn,10,190.1666717529297,208.4510498046875,200.56967163085932,0.5689556324246705,7.881378173828182
KIT,43,upper_bound,qpmhi_mc_bnn,0,174.3249969482422,174.3249969482422,174.3249969482422,0.0,0.0
KIT,43,upper_bound,qpmhi_mc_bnn,1,174.3249969482422,189.93910217285156,189.93910217285156,1.0,0.0
KIT,43,upper_bound,qpmhi_mc_bnn,2,174.3249969482422,191.91448974609375,191.91448974609375,1.0,0.0
KIT,43,upper_bound,qpmhi_mc_bnn,3,174.3249969482422,194.3401336669922,194.3401336669922,1.0,0.0
KIT,43,upper_bound,qpmhi_mc_bnn,4,174.3249969482422,194.56472778320312,194.56472778320312,1.0,0.0
KIT,43,upper_bound,qpmhi_mc_bnn,5,174.3249969482422,194.73829650878906,194.73829650878906,1.0,0.0
KIT,43,upper_bound,qpmhi_mc_bnn,6,174.3249969482422,195.95803833007812,195.95803833007812,1.0,0.0
KIT,43,upper_bound,qpmhi_mc_bnn,7,174.3249969482422,196.3869171142578,196.3869171142578,1.0,0.0
KIT,43,upper_bound,qpmhi_mc_bnn,8,174.3249969482422,196.74545288085938,196.74545288085938,1.0,0.0
KIT,43,upper_bound,qpmhi_mc_bnn,9,174.3249969482422,197.00311279296875,197.00311279296875,1.0,0.0
KIT,43,upper_bound,qpmhi_mc_bnn,10,174.3249969482422,197.74871826171875,197.74871826171875,1.0,0.0
KIT,43,qpmhi_mc_bnn,qpmhi_mc_bnn,10,174.3249969482422,197.74871826171875,187.92800903320312,0.580736591889633,9.820709228515625
PARP1,43,upper_bound,qpmhi_mc_bnn,0,197.93902587890625,197.93902587890625,197.93902587890625,0.0,0.0
PARP1,43,upper_bound,qpmhi_mc_bnn,1,197.93902587890625,220.19912719726562,220.19912719726562,1.0,0.0
PARP1,43,upper_bound,qpmhi_mc_bnn,2,197.93902587890625,221.2490234375,221.2490234375,1.0,0.0
PARP1,43,upper_bound,qpmhi_mc_bnn,3,197.93902587890625,221.56236267089844,221.56236267089844,1.0,0.0
PARP1,43,upper_bound,qpmhi_mc_bnn,4,197.93902587890625,222.47796630859375,222.47796630859375,1.0,0.0
PARP1,43,upper_bound,qpmhi_mc_bnn,5,197.93902587890625,222.49549865722656,222.49549865722656,1.0,0.0
PARP1,43,upper_bound,qpmhi_mc_bnn,6,197.93902587890625,223.19342041015625,223.19342041015625,1.0,0.0
PARP1,43,upper_bound,qpmhi_mc_bnn,7,197.93902587890625,223.451904296875,223.451904296875,1.0,0.0
PARP1,43,upper_bound,qpmhi_mc_bnn,8,197.93902587890625,223.56739807128906,223.56739807128906,1.0,0.0
PARP1,43,upper_bound,qpmhi_mc_bnn,9,197.93902587890625,223.68328857421875,223.68328857421875,1.0,0.0
PARP1,43,upper_bound,qpmhi_mc_bnn,10,197.93902587890625,223.77389526367188,223.77389526367188,1.0,0.0
PARP1,43,qpmhi_mc_bnn,qpmhi_mc_bnn,10,197.93902587890625,223.77389526367188,216.4374237060547,0.7160244378110393,7.3364715576171875
ESR2,44,upper_bound,qpmhi_mc_bnn,0,160.93531799316406,160.93531799316406,160.93531799316406,0.0,0.0
ESR2,44,upper_bound,qpmhi_mc_bnn,1,160.93531799316406,183.1536407470703,183.1536407470703,1.0,0.0
ESR2,44,upper_bound,qpmhi_mc_bnn,2,160.93531799316406,184.13528442382812,184.13528442382812,1.0,0.0
ESR2,44,upper_bound,qpmhi_mc_bnn,3,160.93531799316406,187.080810546875,187.080810546875,1.0,0.0
ESR2,44,upper_bound,qpmhi_mc_bnn,4,160.93531799316406,188.2629852294922,188.2629852294922,1.0,0.0
ESR2,44,upper_bound,qpmhi_mc_bnn,5,160.93531799316406,188.9871826171875,188.9871826171875,1.0,0.0
ESR2,44,upper_bound,qpmhi_mc_bnn,6,160.93531799316406,192.54136657714844,192.54136657714844,1.0,0.0
ESR2,44,upper_bound,qpmhi_mc_bnn,7,160.93531799316406,192.87013244628906,192.87013244628906,1.0,0.0
ESR2,44,upper_bound,qpmhi_mc_bnn,8,160.93531799316406,194.29718017578125,194.29718017578125,1.0,0.0
ESR2,44,upper_bound,qpmhi_mc_bnn,9,160.93531799316406,194.3539276123047,194.3539276123047,1.0,0.0
ESR2,44,upper_bound,qpmhi_mc_bnn,10,160.93531799316406,194.47772216796875,194.47772216796875,1.0,0.0
ESR2,44,qpmhi_mc_bnn,qpmhi_mc_bnn,10,160.93531799316406,194.47772216796875,185.6395568847656,0.7365076982215268,8.838165283203153
F2,44,upper_bound,qpmhi_mc_bnn,0,172.4484405517578,172.4484405517578,172.4484405517578,0.0,0.0
F2,44,upper_bound,qpmhi_mc_bnn,1,172.4484405517578,191.86358642578125,191.86358642578125,1.0,0.0
F2,44,upper_bound,qpmhi_mc_bnn,2,172.4484405517578,193.80816650390625,193.80816650390625,1.0,0.0
F2,44,upper_bound,qpmhi_mc_bnn,3,172.4484405517578,193.97239685058594,193.97239685058594,1.0,0.0
F2,44,upper_bound,qpmhi_mc_bnn,4,172.4484405517578,194.3865509033203,194.3865509033203,1.0,0.0
F2,44,upper_bound,qpmhi_mc_bnn,5,172.4484405517578,194.8979034423828,194.8979034423828,1.0,0.0
F2,44,upper_bound,qpmhi_mc_bnn,6,172.4484405517578,195.26478576660156,195.26478576660156,1.0,0.0
F2,44,upper_bound,qpmhi_mc_bnn,7,172.4484405517578,195.60513305664062,195.60513305664062,1.0,0.0
F2,44,upper_bound,qpmhi_mc_bnn,8,172.4484405517578,197.1929931640625,197.1929931640625,1.0,0.0
F2,44,upper_bound,qpmhi_mc_bnn,9,172.4484405517578,197.9689178466797,197.9689178466797,1.0,0.0
F2,44,upper_bound,qpmhi_mc_bnn,10,172.4484405517578,198.08934020996094,198.08934020996094,1.0,0.0
F2,44,qpmhi_mc_bnn,qpmhi_mc_bnn,10,172.4484405517578,198.08934020996094,188.1739959716797,0.6132996747206918,9.91534423828125
JAK2,44,upper_bound,qpmhi_mc_bnn,0,184.96168518066406,184.96168518066406,184.96168518066406,0.0,0.0
JAK2,44,upper_bound,qpmhi_mc_bnn,1,184.96168518066406,199.94761657714844,199.94761657714844,1.0,0.0
JAK2,44,upper_bound,qpmhi_mc_bnn,2,184.96168518066406,200.8656463623047,200.8656463623047,1.0,0.0
JAK2,44,upper_bound,qpmhi_mc_bnn,3,184.96168518066406,202.07644653320312,202.07644653320312,1.0,0.0
JAK2,44,upper_bound,qpmhi_mc_bnn,4,184.96168518066406,202.319091796875,202.319091796875,1.0,0.0
JAK2,44,upper_bound,qpmhi_mc_bnn,5,184.96168518066406,206.23057556152344,206.23057556152344,1.0,0.0
JAK2,44,upper_bound,qpmhi_mc_bnn,6,184.96168518066406,207.23638916015625,207.23638916015625,1.0,0.0
JAK2,44,upper_bound,qpmhi_mc_bnn,7,184.96168518066406,207.2463836669922,207.2463836669922,1.0,0.0
JAK2,44,upper_bound,qpmhi_mc_bnn,8,184.96168518066406,207.4539337158203,207.4539337158203,1.0,0.0
JAK2,44,upper_bound,qpmhi_mc_bnn,9,184.96168518066406,207.480712890625,207.480712890625,1.0,0.0
JAK2,44,upper_bound,qpmhi_mc_bnn,10,184.96168518066406,207.49453735351562,207.49453735351562,1.0,0.0
JAK2,44,qpmhi_mc_bnn,qpmhi_mc_bnn,10,184.96168518066406,207.49453735351562,195.90196228027344,0.48552562346237893,11.592575073242188
KIT,44,upper_bound,qpmhi_mc_bnn,0,173.2569580078125,173.2569580078125,173.2569580078125,0.0,0.0
KIT,44,upper_bound,qpmhi_mc_bnn,1,173.2569580078125,191.09519958496094,191.09519958496094,1.0,0.0
KIT,44,upper_bound,qpmhi_mc_bnn,2,173.2569580078125,191.85946655273438,191.85946655273438,1.0,0.0
KIT,44,upper_bound,qpmhi_mc_bnn,3,173.2569580078125,194.7064971923828,194.7064971923828,1.0,0.0
KIT,44,upper_bound,qpmhi_mc_bnn,4,173.2569580078125,194.88307189941406,194.88307189941406,1.0,0.0
KIT,44,upper_bound,qpmhi_mc_bnn,5,173.2569580078125,195.52127075195312,195.52127075195312,1.0,0.0
KIT,44,upper_bound,qpmhi_mc_bnn,6,173.2569580078125,195.8488006591797,195.8488006591797,1.0,0.0
KIT,44,upper_bound,qpmhi_mc_bnn,7,173.2569580078125,197.57791137695312,197.57791137695312,1.0,0.0
KIT,44,upper_bound,qpmhi_mc_bnn,8,173.2569580078125,197.61717224121094,197.61717224121094,1.0,0.0
KIT,44,upper_bound,qpmhi_mc_bnn,9,173.2569580078125,197.71548461914062,197.71548461914062,1.0,0.0
KIT,44,upper_bound,qpmhi_mc_bnn,10,173.2569580078125,197.7466278076172,197.7466278076172,1.0,0.0
KIT,44,qpmhi_mc_bnn,qpmhi_mc_bnn,10,173.2569580078125,197.7466278076172,186.2688446044922,0.5313214389188482,11.477783203125
PARP1,44,upper_bound,qpmhi_mc_bnn,0,191.90249633789062,191.90249633789062,191.90249633789062,0.0,0.0
PARP1,44,upper_bound,qpmhi_mc_bnn,1,191.90249633789062,220.5286865234375,220.5286865234375,1.0,0.0
PARP1,44,upper_bound,qpmhi_mc_bnn,2,191.90249633789062,221.36737060546875,221.36737060546875,1.0,0.0
PARP1,44,upper_bound,qpmhi_mc_bnn,3,191.90249633789062,222.35189819335938,222.35189819335938,1.0,0.0
PARP1,44,upper_bound,qpmhi_mc_bnn,4,191.90249633789062,222.42971801757812,222.42971801757812,1.0,0.0
PARP1,44,upper_bound,qpmhi_mc_bnn,5,191.90249633789062,222.58724975585938,222.58724975585938,1.0,0.0
PARP1,44,upper_bound,qpmhi_mc_bnn,6,191.90249633789062,223.18389892578125,223.18389892578125,1.0,0.0
PARP1,44,upper_bound,qpmhi_mc_bnn,7,191.90249633789062,223.92514038085938,223.92514038085938,1.0,0.0
PARP1,44,upper_bound,qpmhi_mc_bnn,8,191.90249633789062,224.17483520507812,224.17483520507812,1.0,0.0
PARP1,44,upper_bound,qpmhi_mc_bnn,9,191.90249633789062,224.292724609375,224.292724609375,1.0,0.0
PARP1,44,upper_bound,qpmhi_mc_bnn,10,191.90249633789062,224.54376220703125,224.54376220703125,1.0,0.0
PARP1,44,qpmhi_mc_bnn,qpmhi_mc_bnn,10,191.90249633789062,224.54376220703125,216.4492950439453,0.7520173636789458,8.094467163085938
ESR2,42,upper_bound,analytic_ehvi,0,152.30740356445312,152.30740356445312,152.30740356445312,0.0,0.0
ESR2,42,upper_bound,analytic_ehvi,1,152.30740356445312,190.34532165527344,190.34532165527344,1.0,0.0
ESR2,42,upper_bound,analytic_ehvi,2,152.30740356445312,190.99220275878906,190.99220275878906,1.0,0.0
ESR2,42,upper_bound,analytic_ehvi,3,152.30740356445312,193.05113220214844,193.05113220214844,1.0,0.0
ESR2,42,upper_bound,analytic_ehvi,4,152.30740356445312,193.923583984375,193.923583984375,1.0,0.0
ESR2,42,upper_bound,analytic_ehvi,5,152.30740356445312,195.08409118652344,195.08409118652344,1.0,0.0
ESR2,42,upper_bound,analytic_ehvi,6,152.30740356445312,195.26646423339844,195.26646423339844,1.0,0.0
ESR2,42,upper_bound,analytic_ehvi,7,152.30740356445312,195.2821807861328,195.2821807861328,1.0,0.0
ESR2,42,upper_bound,analytic_ehvi,8,152.30740356445312,195.37794494628906,195.37794494628906,1.0,0.0
ESR2,42,upper_bound,analytic_ehvi,9,152.30740356445312,196.53543090820312,196.53543090820312,1.0,0.0
ESR2,42,upper_bound,analytic_ehvi,10,152.30740356445312,196.7374725341797,196.7374725341797,1.0,0.0
ESR2,42,analytic_ehvi,analytic_ehvi,10,152.30740356445312,196.7374725341797,196.4576568603516,0.9937021102978986,0.2798156738280966
F2,42,upper_bound,analytic_ehvi,0,157.5509490966797,157.5509490966797,157.5509490966797,0.0,0.0
F2,42,upper_bound,analytic_ehvi,1,157.5509490966797,187.0118408203125,187.0118408203125,1.0,0.0
F2,42,upper_bound,analytic_ehvi,2,157.5509490966797,190.31993103027344,190.31993103027344,1.0,0.0
F2,42,upper_bound,analytic_ehvi,3,157.5509490966797,192.62075805664062,192.62075805664062,1.0,0.0
F2,42,upper_bound,analytic_ehvi,4,157.5509490966797,195.65719604492188,195.65719604492188,1.0,0.0
F2,42,upper_bound,analytic_ehvi,5,157.5509490966797,196.04293823242188,196.04293823242188,1.0,0.0
F2,42,upper_bound,analytic_ehvi,6,157.5509490966797,196.15225219726562,196.15225219726562,1.0,0.0
F2,42,upper_bound,analytic_ehvi,7,157.5509490966797,196.28953552246094,196.28953552246094,1.0,0.0
F2,42,upper_bound,analytic_ehvi,8,157.5509490966797,197.7084197998047,197.7084197998047,1.0,0.0
F2,42,upper_bound,analytic_ehvi,9,157.5509490966797,197.83447265625,197.83447265625,1.0,0.0
F2,42,upper_bound,analytic_ehvi,10,157.5509490966797,197.85562133789062,197.85562133789062,1.0,0.0
F2,42,analytic_ehvi,analytic_ehvi,10,157.5509490966797,197.85562133789062,197.67042541503903,0.9954051003877851,0.18519592285159092
JAK2,42,upper_bound,analytic_ehvi,0,173.16220092773438,173.16220092773438,173.16220092773438,0.0,0.0
JAK2,42,upper_bound,analytic_ehvi,1,173.16220092773438,201.4697265625,201.4697265625,1.0,0.0
JAK2,42,upper_bound,analytic_ehvi,2,173.16220092773438,202.075927734375,202.075927734375,1.0,0.0
JAK2,42,upper_bound,analytic_ehvi,3,173.16220092773438,202.88941955566406,202.88941955566406,1.0,0.0
JAK2,42,upper_bound,analytic_ehvi,4,173.16220092773438,203.72879028320312,203.72879028320312,1.0,0.0
JAK2,42,upper_bound,analytic_ehvi,5,173.16220092773438,203.92938232421875,203.92938232421875,1.0,0.0
JAK2,42,upper_bound,analytic_ehvi,6,173.16220092773438,206.72120666503906,206.72120666503906,1.0,0.0
JAK2,42,upper_bound,analytic_ehvi,7,173.16220092773438,207.31011962890625,207.31011962890625,1.0,0.0
JAK2,42,upper_bound,analytic_ehvi,8,173.16220092773438,207.74351501464844,207.74351501464844,1.0,0.0
JAK2,42,upper_bound,analytic_ehvi,9,173.16220092773438,208.77101135253906,208.77101135253906,1.0,0.0
JAK2,42,upper_bound,analytic_ehvi,10,173.16220092773438,209.01612854003906,209.01612854003906,1.0,0.0
JAK2,42,analytic_ehvi,analytic_ehvi,10,173.16220092773438,209.01612854003906,208.896484375,0.9966630109166059,0.1196441650390625
KIT,42,upper_bound,analytic_ehvi,0,169.91256713867188,169.91256713867188,169.91256713867188,0.0,0.0
KIT,42,upper_bound,analytic_ehvi,1,169.91256713867188,194.794921875,194.794921875,1.0,0.0
KIT,42,upper_bound,analytic_ehvi,2,169.91256713867188,197.64321899414062,197.64321899414062,1.0,0.0
KIT,42,upper_bound,analytic_ehvi,3,169.91256713867188,197.83729553222656,197.83729553222656,1.0,0.0
KIT,42,upper_bound,analytic_ehvi,4,169.91256713867188,200.8884735107422,200.8884735107422,1.0,0.0
KIT,42,upper_bound,analytic_ehvi,5,169.91256713867188,202.85110473632812,202.85110473632812,1.0,0.0
KIT,42,upper_bound,analytic_ehvi,6,169.91256713867188,203.0100555419922,203.0100555419922,1.0,0.0
KIT,42,upper_bound,analytic_ehvi,7,169.91256713867188,204.9955596923828,204.9955596923828,1.0,0.0
KIT,42,upper_bound,analytic_ehvi,8,169.91256713867188,205.16607666015625,205.16607666015625,1.0,0.0
KIT,42,upper_bound,analytic_ehvi,9,169.91256713867188,205.23948669433594,205.23948669433594,1.0,0.0
KIT,42,upper_bound,analytic_ehvi,10,169.91256713867188,207.1690673828125,207.1690673828125,1.0,0.0
KIT,42,analytic_ehvi,analytic_ehvi,10,169.91256713867188,207.1690673828125,207.01608276367188,0.9958937469129381,0.152984619140625
PARP1,42,upper_bound,analytic_ehvi,0,178.72640991210938,178.72640991210938,178.72640991210938,0.0,0.0
PARP1,42,upper_bound,analytic_ehvi,1,178.72640991210938,215.4471893310547,215.4471893310547,1.0,0.0
PARP1,42,upper_bound,analytic_ehvi,2,178.72640991210938,218.7353973388672,218.7353973388672,1.0,0.0
PARP1,42,upper_bound,analytic_ehvi,3,178.72640991210938,219.93775939941406,219.93775939941406,1.0,0.0
PARP1,42,upper_bound,analytic_ehvi,4,178.72640991210938,220.59500122070312,220.59500122070312,1.0,0.0
PARP1,42,upper_bound,analytic_ehvi,5,178.72640991210938,220.84017944335938,220.84017944335938,1.0,0.0
PARP1,42,upper_bound,analytic_ehvi,6,178.72640991210938,221.1862030029297,221.1862030029297,1.0,0.0
PARP1,42,upper_bound,analytic_ehvi,7,178.72640991210938,223.58139038085938,223.58139038085938,1.0,0.0
PARP1,42,upper_bound,analytic_ehvi,8,178.72640991210938,223.7423095703125,223.7423095703125,1.0,0.0
PARP1,42,upper_bound,analytic_ehvi,9,178.72640991210938,223.8248291015625,223.8248291015625,1.0,0.0
PARP1,42,upper_bound,analytic_ehvi,10,178.72640991210938,223.91311645507812,223.91311645507812,1.0,0.0
PARP1,42,analytic_ehvi,analytic_ehvi,10,178.72640991210938,223.91311645507812,223.23587036132807,0.9850122714053955,0.6772460937500568
ESR2,43,upper_bound,analytic_ehvi,0,148.5709228515625,148.5709228515625,148.5709228515625,0.0,0.0
ESR2,43,upper_bound,analytic_ehvi,1,148.5709228515625,187.1979217529297,187.1979217529297,1.0,0.0
ESR2,43,upper_bound,analytic_ehvi,2,148.5709228515625,190.1638946533203,190.1638946533203,1.0,0.0
ESR2,43,upper_bound,analytic_ehvi,3,148.5709228515625,190.4430389404297,190.4430389404297,1.0,0.0
ESR2,43,upper_bound,analytic_ehvi,4,148.5709228515625,190.61727905273438,190.61727905273438,1.0,0.0
ESR2,43,upper_bound,analytic_ehvi,5,148.5709228515625,191.6148223876953,191.6148223876953,1.0,0.0
ESR2,43,upper_bound,analytic_ehvi,6,148.5709228515625,194.7945556640625,194.7945556640625,1.0,0.0
ESR2,43,upper_bound,analytic_ehvi,7,148.5709228515625,194.88278198242188,194.88278198242188,1.0,0.0
ESR2,43,upper_bound,analytic_ehvi,8,148.5709228515625,194.8848419189453,194.8848419189453,1.0,0.0
ESR2,43,upper_bound,analytic_ehvi,9,148.5709228515625,195.13641357421875,195.13641357421875,1.0,0.0
ESR2,43,upper_bound,analytic_ehvi,10,148.5709228515625,196.3523406982422,196.3523406982422,1.0,0.0
ESR2,43,analytic_ehvi,analytic_ehvi,10,148.5709228515625,196.3523406982422,192.71197509765625,0.923812105947398,3.6403656005859375
F2,43,upper_bound,analytic_ehvi,0,155.98800659179688,155.98800659179688,155.98800659179688,0.0,0.0
F2,43,upper_bound,analytic_ehvi,1,155.98800659179688,188.29371643066406,188.29371643066406,1.0,0.0
F2,43,upper_bound,analytic_ehvi,2,155.98800659179688,191.4051513671875,191.4051513671875,1.0,0.0
F2,43,upper_bound,analytic_ehvi,3,155.98800659179688,193.37954711914062,193.37954711914062,1.0,0.0
F2,43,upper_bound,analytic_ehvi,4,155.98800659179688,193.4705352783203,193.4705352783203,1.0,0.0
F2,43,upper_bound,analytic_ehvi,5,155.98800659179688,194.78689575195312,194.78689575195312,1.0,0.0
F2,43,upper_bound,analytic_ehvi,6,155.98800659179688,194.84259033203125,194.84259033203125,1.0,0.0
F2,43,upper_bound,analytic_ehvi,7,155.98800659179688,196.7744140625,196.7744140625,1.0,0.0
F2,43,upper_bound,analytic_ehvi,8,155.98800659179688,197.56478881835938,197.56478881835938,1.0,0.0
F2,43,upper_bound,analytic_ehvi,9,155.98800659179688,197.56919860839844,197.56919860839844,1.0,0.0
F2,43,upper_bound,analytic_ehvi,10,155.98800659179688,198.05996704101562,198.05996704101562,1.0,0.0
F2,43,analytic_ehvi,analytic_ehvi,10,155.98800659179688,198.05996704101562,196.2242889404297,0.9563681349529309,1.8356781005859375
JAK2,43,upper_bound,analytic_ehvi,0,172.6520538330078,172.6520538330078,172.6520538330078,0.0,0.0
JAK2,43,upper_bound,analytic_ehvi,1,172.6520538330078,201.39183044433594,201.39183044433594,1.0,0.0
JAK2,43,upper_bound,analytic_ehvi,2,172.6520538330078,204.1443328857422,204.1443328857422,1.0,0.0
JAK2,43,upper_bound,analytic_ehvi,3,172.6520538330078,204.32794189453125,204.32794189453125,1.0,0.0
JAK2,43,upper_bound,analytic_ehvi,4,172.6520538330078,204.5674591064453,204.5674591064453,1.0,0.0
JAK2,43,upper_bound,analytic_ehvi,5,172.6520538330078,206.26840209960938,206.26840209960938,1.0,0.0
JAK2,43,upper_bound,analytic_ehvi,6,172.6520538330078,208.6012725830078,208.6012725830078,1.0,0.0
JAK2,43,upper_bound,analytic_ehvi,7,172.6520538330078,208.71682739257812,208.71682739257812,1.0,0.0
JAK2,43,upper_bound,analytic_ehvi,8,172.6520538330078,210.05575561523438,210.05575561523438,1.0,0.0
JAK2,43,upper_bound,analytic_ehvi,9,172.6520538330078,210.13226318359375,210.13226318359375,1.0,0.0
JAK2,43,upper_bound,analytic_ehvi,10,172.6520538330078,211.7212371826172,211.7212371826172,1.0,0.0
JAK2,43,analytic_ehvi,analytic_ehvi,10,172.6520538330078,211.7212371826172,209.4634704589844,0.9422110592015904,2.257766723632784
KIT,43,upper_bound,analytic_ehvi,0,163.43545532226562,163.43545532226562,163.43545532226562,0.0,0.0
KIT,43,upper_bound,analytic_ehvi,1,163.43545532226562,196.5863494873047,196.5863494873047,1.0,0.0
KIT,43,upper_bound,analytic_ehvi,2,163.43545532226562,200.00477600097656,200.00477600097656,1.0,0.0
KIT,43,upper_bound,analytic_ehvi,3,163.43545532226562,200.35252380371094,200.35252380371094,1.0,0.0
KIT,43,upper_bound,analytic_ehvi,4,163.43545532226562,200.79763793945312,200.79763793945312,1.0,0.0
KIT,43,upper_bound,analytic_ehvi,5,163.43545532226562,201.1230010986328,201.1230010986328,1.0,0.0
KIT,43,upper_bound,analytic_ehvi,6,163.43545532226562,201.26560974121094,201.26560974121094,1.0,0.0
KIT,43,upper_bound,analytic_ehvi,7,163.43545532226562,201.3418426513672,201.3418426513672,1.0,0.0
KIT,43,upper_bound,analytic_ehvi,8,163.43545532226562,201.4743194580078,201.4743194580078,1.0,0.0
KIT,43,upper_bound,analytic_ehvi,9,163.43545532226562,201.6778564453125,201.6778564453125,1.0,0.0
KIT,43,upper_bound,analytic_ehvi,10,163.43545532226562,201.9605255126953,201.9605255126953,1.0,0.0
KIT,43,analytic_ehvi,analytic_ehvi,10,163.43545532226562,201.9605255126953,201.23838806152344,0.9812553890855398,0.722137451171875
PARP1,43,upper_bound,analytic_ehvi,0,180.8199462890625,180.8199462890625,180.8199462890625,0.0,0.0
PARP1,43,upper_bound,analytic_ehvi,1,180.8199462890625,216.8544464111328,216.8544464111328,1.0,0.0
PARP1,43,upper_bound,analytic_ehvi,2,180.8199462890625,221.15890502929688,221.15890502929688,1.0,0.0
PARP1,43,upper_bound,analytic_ehvi,3,180.8199462890625,223.4732666015625,223.4732666015625,1.0,0.0
PARP1,43,upper_bound,analytic_ehvi,4,180.8199462890625,223.982177734375,223.982177734375,1.0,0.0
PARP1,43,upper_bound,analytic_ehvi,5,180.8199462890625,224.173828125,224.173828125,1.0,0.0
PARP1,43,upper_bound,analytic_ehvi,6,180.8199462890625,224.45953369140625,224.45953369140625,1.0,0.0
PARP1,43,upper_bound,analytic_ehvi,7,180.8199462890625,224.50975036621094,224.50975036621094,1.0,0.0
PARP1,43,upper_bound,analytic_ehvi,8,180.8199462890625,224.80841064453125,224.80841064453125,1.0,0.0
PARP1,43,upper_bound,analytic_ehvi,9,180.8199462890625,225.33270263671875,225.33270263671875,1.0,0.0
PARP1,43,upper_bound,analytic_ehvi,10,180.8199462890625,225.93359375,225.93359375,1.0,0.0
PARP1,43,analytic_ehvi,analytic_ehvi,10,180.8199462890625,225.93359375,222.9326019287109,0.9334792908534484,3.000991821289091
ESR2,44,upper_bound,analytic_ehvi,0,152.67543029785156,152.67543029785156,152.67543029785156,0.0,0.0
ESR2,44,upper_bound,analytic_ehvi,1,152.67543029785156,185.36387634277344,185.36387634277344,1.0,0.0
ESR2,44,upper_bound,analytic_ehvi,2,152.67543029785156,187.86514282226562,187.86514282226562,1.0,0.0
ESR2,44,upper_bound,analytic_ehvi,3,152.67543029785156,189.82940673828125,189.82940673828125,1.0,0.0
ESR2,44,upper_bound,analytic_ehvi,4,152.67543029785156,190.75418090820312,190.75418090820312,1.0,0.0
ESR2,44,upper_bound,analytic_ehvi,5,152.67543029785156,192.48825073242188,192.48825073242188,1.0,0.0
ESR2,44,upper_bound,analytic_ehvi,6,152.67543029785156,195.23214721679688,195.23214721679688,1.0,0.0
ESR2,44,upper_bound,analytic_ehvi,7,152.67543029785156,197.01052856445312,197.01052856445312,1.0,0.0
ESR2,44,upper_bound,analytic_ehvi,8,152.67543029785156,197.09982299804688,197.09982299804688,1.0,0.0
ESR2,44,upper_bound,analytic_ehvi,9,152.67543029785156,197.3465576171875,197.3465576171875,1.0,0.0
ESR2,44,upper_bound,analytic_ehvi,10,152.67543029785156,197.38526916503906,197.38526916503906,1.0,0.0
ESR2,44,analytic_ehvi,analytic_ehvi,10,152.67543029785156,197.38526916503906,196.2271881103516,0.9740978477214467,1.1580810546874716
F2,44,upper_bound,analytic_ehvi,0,156.98765563964844,156.98765563964844,156.98765563964844,0.0,0.0
F2,44,upper_bound,analytic_ehvi,1,156.98765563964844,188.6893768310547,188.6893768310547,1.0,0.0
F2,44,upper_bound,analytic_ehvi,2,156.98765563964844,189.19117736816406,189.19117736816406,1.0,0.0
F2,44,upper_bound,analytic_ehvi,3,156.98765563964844,192.595703125,192.595703125,1.0,0.0
F2,44,upper_bound,analytic_ehvi,4,156.98765563964844,194.59799194335938,194.59799194335938,1.0,0.0
F2,44,upper_bound,analytic_ehvi,5,156.98765563964844,195.294921875,195.294921875,1.0,0.0
F2,44,upper_bound,analytic_ehvi,6,156.98765563964844,197.6814727783203,197.6814727783203,1.0,0.0
F2,44,upper_bound,analytic_ehvi,7,156.98765563964844,198.29681396484375,198.29681396484375,1.0,0.0
F2,44,upper_bound,analytic_ehvi,8,156.98765563964844,198.5185089111328,198.5185089111328,1.0,0.0
F2,44,upper_bound,analytic_ehvi,9,156.98765563964844,198.53485107421875,198.53485107421875,1.0,0.0
F2,44,upper_bound,analytic_ehvi,10,156.98765563964844,198.732666015625,198.732666015625,1.0,0.0
