seed,target,method,round,candidate_n,selected_n,init_pool_n,hv,best_dock,mean_selected_dock,threshold_rate,train_seconds,score_seconds,labeled_n,unlabeled_n,candidate_test_n,candidate_test_rmse,candidate_test_mae,candidate_test_r2,candidate_test_nll,candidate_test_spearman,candidate_test_kendall,candidate_test_cov1,candidate_test_cov2,candidate_test_mean_std,candidate_test_std_error_spearman,source_path,greedy_final_hv,greedy_round_hv,delta_vs_greedy_final_hv,delta_vs_greedy_round_hv
42,ESR2,analytic_pomhi,5,2000,100,500,192.39878845214844,-11.7,-8.697999999999999,0.01,181.35100266337395,18.818988416343927,1000,249651,1999,0.7609700388581545,0.595141104401917,0.2900738347247544,1.1137149690822716,0.5400689271466144,0.388116173474486,0.7113556778389195,0.9649824912456229,0.7780699630628054,0.2501918001042563,runs/dockstring_full_nig/seed42/ESR2/analytic_pomhi/trajectory.csv,190.29391479492188,188.90509033203125,2.1048736572265625,3.4936981201171875
42,ESR2,analytic_pomhi,6,2000,100,500,192.5535430908203,-11.7,-8.409,0.0,197.61189803108573,19.755572963505983,1100,247651,2000,0.756370460412018,0.5871908337593079,0.2814674707866841,1.1082227709550612,0.5379322691926847,0.3850962958119943,0.739,0.971,0.8112240593135357,0.2262145105536276,runs/dockstring_full_nig/seed42/ESR2/analytic_pomhi/trajectory.csv,190.29391479492188,189.0673828125,2.2596282958984375,3.4861602783203125
42,ESR2,analytic_pomhi,7,2000,100,500,192.5877685546875,-11.7,-8.732,0.02,221.39142629131675,18.59975977614522,1200,245651,1998,0.7448602112504806,0.5818939354087975,0.3534684995152329,1.0924792504078036,0.5868197382254331,0.4245236680300947,0.6966966966966966,0.947947947947948,0.7264367612125399,0.2475705155061175,runs/dockstring_full_nig/seed42/ESR2/analytic_pomhi/trajectory.csv,190.29391479492188,189.76129150390625,2.293853759765625,2.82647705078125
42,ESR2,analytic_pomhi,8,2000,100,500,192.8063201904297,-11.7,-8.605,0.03,161.29319147765636,18.89058541134,1300,243651,1997,0.7644003491602869,0.6007035517608994,0.3174641348492369,1.1324537732751052,0.5572044610746816,0.3993594766885909,0.6915373059589384,0.9529293940911367,0.7699386838620224,0.1566476858462933,runs/dockstring_full_nig/seed42/ESR2/analytic_pomhi/trajectory.csv,190.29391479492188,189.90835571289065,2.5124053955078125,2.897964477539034
42,ESR2,analytic_pomhi,9,2000,100,500,193.81710815429688,-11.7,-8.690999999999999,0.03,251.21824613586068,18.422475960105658,1400,241651,2000,0.7681109558440379,0.5999619023799896,0.3277491448737386,1.1275387389485076,0.5645429350112958,0.4070600247118737,0.6965,0.946,0.7494871198236942,0.2357850207846746,runs/dockstring_full_nig/seed42/ESR2/analytic_pomhi/trajectory.csv,190.29391479492188,189.92483520507807,3.523193359375,3.892272949218807
42,ESR2,analytic_pomhi,10,2000,100,500,194.0295562744141,-11.7,-8.527000000000001,0.03,267.1025594584644,16.363533664494753,1500,239651,2000,0.7519402399060154,0.5906906793117523,0.3250983953341974,1.1200987221359036,0.5580930155799477,0.3995790758129082,0.699,0.9625,0.770085924744606,0.137807740451935,runs/dockstring_full_nig/seed42/ESR2/analytic_pomhi/trajectory.csv,190.29391479492188,190.29391479492188,3.735641479492216,3.735641479492216
42,ESR2,qnehvi_mc,1,2000,100,500,175.892822265625,-11.2,-7.734000000000001,0.0,53.24434457346797,5.37823686003685,600,257651,1997,0.8354154801174062,0.6568877191023046,0.1727016414095368,1.3296887439792289,0.4128935047930051,0.2935284461111427,0.8217325988983475,0.9939909864797196,1.1576352110193202,-0.1429559342229069,runs/dockstring_full_nig/seed42/ESR2/qnehvi_mc/trajectory.csv,190.29391479492188,175.892822265625,-14.401092529296875,0.0
42,ESR2,qnehvi_mc,2,2000,100,500,186.30303955078125,-11.2,-8.617,0.04,127.78511583805084,6.108901258558035,700,255651,2000,0.7628193637063894,0.6009184255123139,0.309279843139074,1.1253539205163463,0.5406035397445825,0.3883958762605186,0.715,0.9735,0.8095214302539826,0.2587392295318346,runs/dockstring_full_nig/seed42/ESR2/qnehvi_mc/trajectory.csv,190.29391479492188,177.9576873779297,-3.990875244140625,8.345352172851562
42,ESR2,qnehvi_mc,3,2000,100,500,188.08071899414065,-11.7,-8.868,0.01,147.85822240635753,6.047959990799427,800,253651,1998,0.7591576568686518,0.5980751259548887,0.3332910296688028,1.1179119372630704,0.5644689322592075,0.4052128020234795,0.7122122122122122,0.9654654654654654,0.7918467865035579,0.221388481040841,runs/dockstring_full_nig/seed42/ESR2/qnehvi_mc/trajectory.csv,190.29391479492188,184.44923400878903,-2.2131958007812216,3.6314849853516193
42,ESR2,qnehvi_mc,4,2000,100,500,190.2823638916016,-11.7,-8.556000000000001,0.01,160.88251208513975,7.231193028390408,900,251651,1998,0.7775792294798406,0.612928571309652,0.3158434579062736,1.1498913579901642,0.5475374609886446,0.390927695966577,0.7017017017017017,0.9629629629629628,0.7909386396348417,0.1867686562450068,runs/dockstring_full_nig/seed42/ESR2/qnehvi_mc/trajectory.csv,190.29391479492188,187.2633514404297,-0.011550903320284078,3.0190124511719034
42,ESR2,qnehvi_mc,5,2000,100,500,191.3821258544922,-11.7,-8.313,0.0,181.7685380652547,8.010560497641563,1000,249651,1999,0.7552330806125117,0.5912348504421888,0.3007377611974635,1.114424668601041,0.5343370941270216,0.3838596810983063,0.7038519259629815,0.9524762381190596,0.7611057609543316,0.1916846456261163,runs/dockstring_full_nig/seed42/ESR2/qnehvi_mc/trajectory.csv,190.29391479492188,188.90509033203125,1.0882110595703125,2.4770355224609375
42,ESR2,qnehvi_mc,6,2000,100,500,191.6378631591797,-11.7,-8.289000000000001,0.01,195.8864763341844,7.952669054269791,1100,247651,2000,0.7354360760767523,0.5684396163463592,0.3206913022566358,1.077657411755898,0.5736018091891919,0.4128194363486632,0.7225,0.961,0.7605292579829693,0.226836364209091,runs/dockstring_full_nig/seed42/ESR2/qnehvi_mc/trajectory.csv,190.29391479492188,189.0673828125,1.3439483642578125,2.5704803466796875
42,ESR2,qnehvi_mc,7,2000,100,500,191.88531494140625,-11.7,-8.67,0.01,220.15026998519895,9.759726203978062,1200,245651,1998,0.7781216040574426,0.6111898526773081,0.294438159224914,1.1529488084544162,0.5358301301912541,0.3842719096364884,0.6996996996996997,0.9514514514514516,0.783338008431701,0.1774943548381594,runs/dockstring_full_nig/seed42/ESR2/qnehvi_mc/trajectory.csv,190.29391479492188,189.76129150390625,1.591400146484375,2.1240234375
